Stkcd,Trdmnt,Opndt,Mopnprc,Clsdt,Mclsprc,Ndaytrd,Mretwd,Mretwd_scaled
603258,21-Oct,8,22.29,29,23.65,16,0.073049,0.936756
603258,21-Nov,1,24.3,30,27.67,22,0.169979,0.630303
603258,21-Dec,1,27.6,31,30,23,0.084207,0.327887
603258,22-Jan,4,29.99,28,25.16,19,-0.161333,-0.82751
603258,22-Feb,7,25.54,28,25.57,16,0.016296,-0.340276
603258,22-Mar,1,25.64,31,25.29,23,-0.01095,0.187135
603258,22-Apr,1,25.2,29,21.63,19,-0.144721,-0.255283
603258,22-May,5,21.5,31,20.49,19,-0.052705,-1.453754
603258,22-Jun,1,20.5,30,20.25,21,0.028851,-0.314989
603258,22-Jul,1,20.28,29,19.93,21,-0.015803,-0.225313
603258,22-Aug,1,19.94,31,21.3,23,0.068741,0.969559
603258,22-Sep,1,21.1,30,19.83,21,-0.069014,0.076996
603258,22-Oct,10,19.83,31,19.95,16,0.006052,-0.073276
603258,22-Nov,1,19.96,30,20.75,22,0.0401,-0.447953
603258,22-Dec,1,20.82,30,21.87,22,0.053976,1.028829
603258,23-Jan,3,21.87,31,22.92,16,0.048011,-0.237011
603258,23-Feb,1,22.92,28,24.99,20,0.090314,0.711217
603258,23-Mar,1,24.88,31,28.45,23,0.138455,1.426742
603258,23-Apr,3,28.46,28,48.9,19,0.718805,5.925589
603258,23-May,4,49.49,31,49.74,20,0.017178,0.310738
603258,23-Jun,1,48.85,30,42.51,20,-0.131862,-1.692911
603258,23-Jul,3,42.21,31,34.25,21,-0.194307,-2.302786
603258,23-Aug,1,33.98,31,33.19,23,-0.030949,0.212279
603258,23-Sep,1,32.86,28,27.59,20,-0.168725,-2.291789
603258,23-Oct,9,27.5,31,24.15,17,-0.124683,-0.968567
603258,23-Nov,1,24.15,30,24.39,22,0.009938,-0.218338
603258,23-Dec,1,24.43,29,22.98,21,-0.057811,-0.483304
603258,24-Jan,2,23.11,31,18.24,22,-0.206266,-0.577099
603258,24-Feb,1,18.1,29,20.2,15,0.107456,0.463055
603258,24-Mar,1,20.2,29,19.31,21,-0.044059,-0.665782
603258,24-Apr,1,19.38,30,18.54,20,-0.039876,-0.468271
603258,24-May,6,19,31,17.75,20,-0.031729,-0.297217
603258,24-Jun,3,17.87,28,16.15,19,-0.090141,-0.096582
603258,24-Jul,1,16.18,31,16.02,23,-0.00805,-0.147985
603258,24-Aug,1,15.98,30,15.72,22,-0.018727,0.339897
603258,24-Sep,2,15.68,30,20.04,19,0.274809,0.565086
603258,24-Oct,8,22.02,31,20.54,18,0.037741,-0.004567
603258,24-Nov,1,20.46,29,21.7,21,0.056475,0.096032
603258,24-Dec,2,21.71,31,19.89,22,-0.08341,-0.479416
603259,20-Jan,2,92.49,23,95.79,16,0.039839,0.275352
603259,20-Feb,3,86.99,28,106,20,0.106587,1.044495
603259,20-Mar,2,107.5,31,90.49,22,-0.146321,-0.92287
603259,20-Apr,1,90.47,30,101.77,21,0.124655,0.791509
603259,20-May,6,100.01,29,106.5,18,0.046477,0.127026
603259,20-Jun,1,108,30,96.6,20,0.273614,1.661439
603259,20-Jul,1,97.9,31,113,23,0.169772,0.225988
603259,20-Aug,3,113.06,31,109.91,21,-0.027345,-0.457517
603259,20-Sep,1,109.32,30,101.5,22,-0.076517,-0.011441
603259,20-Oct,9,103,30,112.72,16,0.110542,1.485045
603259,20-Nov,2,113.67,30,103.33,21,-0.083304,-1.222938
603259,20-Dec,1,103,31,134.72,23,0.303784,2.147734
603259,21-Jan,4,135.1,29,166.34,20,0.234709,2.261237
603259,21-Feb,1,166.34,26,143.68,15,-0.136227,-1.668093
603259,21-Mar,1,147.98,31,140.2,23,-0.02422,-0.404433
603259,21-Apr,1,140.5,30,158.75,21,0.132311,1.102464
603259,21-May,6,153.1,31,167.2,18,0.053228,-0.075623
603259,21-Jun,1,167.65,30,156.59,21,0.126196,0.912891
603259,21-Jul,1,158,30,150,22,-0.042084,-0.194154
603259,21-Aug,2,148,31,132.8,22,-0.114667,-1.199375
603259,21-Sep,1,130.8,30,152.8,20,0.150602,1.142951
603259,21-Oct,8,154,29,138.01,16,-0.096793,-0.703955
603259,21-Nov,1,141.38,30,144,22,0.043403,-0.205417
603259,21-Dec,1,144.7,31,118.58,23,-0.176528,-1.847401
603259,22-Jan,4,115,28,104.8,19,-0.116208,-0.346766
603259,22-Feb,7,107.5,28,103.93,16,-0.008302,-0.598221
603259,22-Mar,1,104.66,31,112.38,23,0.081305,0.788145
603259,22-Apr,1,110.05,29,103.23,19,-0.08142,0.27324
603259,22-May,5,103.11,31,95.31,19,-0.076722,-1.676544
603259,22-Jun,1,95,30,103.99,21,0.096571,0.265544
603259,22-Jul,1,103.99,29,93.4,21,-0.101837,-0.887139
603259,22-Aug,1,93.4,31,89.65,23,-0.04015,-0.182961
603259,22-Sep,1,89.02,30,71.69,21,-0.200335,-1.564716
603259,22-Oct,10,73.91,31,76.4,16,0.0657,0.408121
603259,22-Nov,1,76.98,30,78,22,0.020942,-0.623836
603259,22-Dec,1,79.3,30,81,22,0.038462,0.847812
603259,23-Jan,3,80.86,31,93.25,16,0.151235,1.028132
603259,23-Feb,1,93.35,28,82.68,20,-0.113351,-1.914515
603259,23-Mar,1,82.35,31,79.5,23,-0.038462,-0.18849
603259,23-Apr,3,79.18,28,67.53,19,-0.150566,-1.179829
603259,23-May,4,67.71,31,65,20,-0.037465,-0.26608
603259,23-Jun,1,64.5,30,62.31,20,-0.028737,-0.583268
603259,23-Jul,3,62.32,31,71.67,21,0.150217,1.214363
603259,23-Aug,1,74.78,31,81.5,23,0.137156,2.221572
603259,23-Sep,1,81.5,28,86.18,20,0.057423,0.765271
603259,23-Oct,9,86.49,31,86.51,17,0.003829,0.156404
603259,23-Nov,1,86.49,30,82.6,22,-0.045197,-0.836686
603259,23-Dec,1,82.6,29,72.76,21,-0.119128,-1.27042
603259,24-Jan,2,72.95,31,54.2,22,-0.255085,-0.960688
603259,24-Feb,1,54.56,29,54.48,15,0.005166,-0.491875
603259,24-Mar,1,54.3,29,46.18,21,-0.152349,-1.557592
603259,24-Apr,1,46.18,30,43.67,20,-0.054353,-0.628821
603259,24-May,6,44.44,31,42.11,20,-0.035722,-0.348824
603259,24-Jun,3,42.17,28,39.19,19,-0.046435,0.461867
603259,24-Jul,1,39.2,31,42.54,23,0.085481,0.579963
603259,24-Aug,1,42.58,30,39.18,22,-0.078984,-0.506895
603259,24-Sep,2,39.05,30,52.36,19,0.336396,1.150751
603259,24-Oct,8,57.6,31,52,18,-0.006875,-0.280331
603259,24-Nov,1,51.7,29,50.14,21,-0.035769,-0.455598
603259,24-Dec,2,50.01,31,55.04,22,0.097726,1.201822
603260,20-Jan,2,29.8,23,27.9,16,-0.053275,-0.498795
603260,20-Feb,3,25.11,28,26.69,20,-0.043369,-0.223502
603260,20-Mar,2,26.88,31,24.62,22,-0.077557,-0.37295
603260,20-Apr,1,24.69,30,23.29,21,-0.054021,-0.805568
603260,20-May,6,22.9,29,24.7,18,0.060541,0.24485
603260,20-Jun,1,25,30,27.34,20,0.117173,0.420403
603260,20-Jul,1,27.39,31,31.5,23,0.152158,0.125539
603260,20-Aug,3,31.64,31,29.31,21,-0.069524,-0.792914
603260,20-Sep,1,29.52,30,28.25,22,-0.036165,0.508411
603260,20-Oct,9,28.51,30,30.09,16,0.065133,0.914029
603260,20-Nov,2,30.04,30,39.16,21,0.301429,2.375255
603260,20-Dec,1,38.72,31,33.44,23,-0.146067,-0.92595
603260,21-Jan,4,32.97,29,44.29,20,0.324462,2.970103
603260,21-Feb,1,44.88,26,46.6,15,0.052156,0.197353
603260,21-Mar,1,48,31,44.5,23,-0.045064,-0.588366
603260,21-Apr,1,44.6,30,59.75,21,0.342697,2.951461
603260,21-May,6,59.97,31,64.01,18,0.076573,0.105563
603260,21-Jun,1,63.89,30,76.91,21,0.201531,1.542461
603260,21-Jul,1,76.9,30,104.66,22,0.360811,2.337085
603260,21-Aug,2,94.88,31,215.93,22,1.063157,6.174165
603260,21-Sep,1,219.88,30,179.49,20,-0.168758,-1.267004
603260,21-Oct,8,182.18,29,164.77,16,-0.08201,-0.561148
603260,21-Nov,1,161.69,30,154.33,22,-0.063361,-0.910328
603260,21-Dec,1,152.64,31,131.97,23,-0.144884,-1.583398
603260,22-Jan,4,132,28,105,19,-0.204365,-1.285956
603260,22-Feb,7,107.18,28,149.5,16,0.42381,3.933095
603260,22-Mar,1,151.88,31,104.65,23,-0.3,-1.695928
603260,22-Apr,1,103.89,29,79.44,19,-0.240898,-1.0583
603260,22-May,5,78.6,31,93.12,19,0.172205,0.632585
603260,22-Jun,1,92,30,117.96,21,0.286505,1.893763
603260,22-Jul,1,116.99,29,98.17,21,-0.167769,-1.394327
603260,22-Aug,1,96.78,31,112.2,23,0.142915,1.754629
603260,22-Sep,1,113,30,109.55,21,-0.023619,0.644502
603260,22-Oct,10,109.1,31,95.7,16,-0.126426,-1.142458
603260,22-Nov,1,96.37,30,89.4,22,-0.065831,-1.420471
603260,22-Dec,1,89.86,30,82.94,22,-0.07226,-0.444093
603260,23-Jan,3,82.83,31,92.99,16,0.121172,0.659671
603260,23-Feb,1,93.07,28,97.99,20,0.053769,0.240064
603260,23-Mar,1,97.6,31,83.01,23,-0.152873,-1.23305
603260,23-Apr,3,83.03,28,73.23,19,-0.117817,-0.91217
603260,23-May,4,73.23,31,67.36,20,-0.068633,-0.595094
603260,23-Jun,1,66.48,30,70.02,20,0.039489,0.150856
603260,23-Jul,3,70.42,31,71.98,21,0.027992,-0.033398
603260,23-Aug,1,71.83,31,61.76,23,-0.141984,-1.114878
603260,23-Sep,1,61.91,28,60.41,20,-0.021859,-0.30646
603260,23-Oct,9,60.41,31,57.25,17,-0.052309,-0.335018
603260,23-Nov,1,57.58,30,49.66,22,-0.132576,-1.816654
603260,23-Dec,1,49.67,29,51,21,0.026983,0.605183
603260,24-Jan,2,50.88,31,43.8,22,-0.141176,-0.065662
603260,24-Feb,1,43.5,29,53,15,0.210046,1.420786
603260,24-Mar,1,53.1,29,49.25,21,-0.070755,-0.885634
603260,24-Apr,1,49.5,30,48.35,20,-0.018274,-0.228705
603260,24-May,6,49.26,31,52.8,20,0.092037,1.302396
603260,24-Jun,3,52,28,46.71,19,-0.115341,-0.418573
603260,24-Jul,1,46.74,31,47.85,23,0.024406,0.104619
603260,24-Aug,1,47.87,30,49.84,22,0.057234,1.407378
603260,24-Sep,2,49.79,30,60.03,19,0.204454,-0.10396
603260,24-Oct,8,66.02,31,59.01,18,-0.016991,-0.342856
603260,24-Nov,1,58.25,29,59.1,21,0.001525,-0.232575
603260,24-Dec,2,58.6,31,55.56,22,-0.059899,-0.261196
603266,20-Jan,2,11.57,23,12.14,16,0.054735,0.399197
603266,20-Feb,3,10.93,28,11.26,20,-0.072488,-0.469726
603266,20-Mar,2,11.15,31,9.99,22,-0.112789,-0.654708
603266,20-Apr,1,10.1,30,10.66,21,0.067067,0.276764
603266,20-May,6,10.6,29,10.7,18,0.003752,-0.230912
603266,20-Jun,1,11.39,30,11.68,20,0.098131,0.269344
603266,20-Jul,1,11.71,31,12.92,23,0.106164,-0.136757
603266,20-Aug,3,12.96,31,12.58,21,-0.026316,-0.449334
603266,20-Sep,1,12.68,30,11.03,22,-0.123211,-0.612997
603266,20-Oct,9,11.17,30,11.95,16,0.083409,1.143849
603266,20-Nov,2,11.83,30,12.53,21,0.048536,0.010088
603266,20-Dec,1,12.38,31,11.18,23,-0.107742,-0.664088
603266,21-Jan,4,11.66,29,10.2,20,-0.087657,-0.284799
603266,21-Feb,1,10.1,26,10.24,15,0.003922,-0.28028
603266,21-Mar,1,10.3,31,10.32,23,0.007813,-0.121767
603266,21-Apr,1,10.25,30,11.2,21,0.085271,0.689049
603266,21-May,6,11.18,31,11.3,18,0.017857,-0.350146
603266,21-Jun,1,11.33,30,12.25,21,0.084071,0.560854
603266,21-Jul,1,12.3,30,11.07,22,-0.096327,-0.534942
603266,21-Aug,2,11.19,31,11.67,22,0.054201,-0.142209
603266,21-Sep,1,11.7,30,10.12,20,-0.132819,-0.995801
603266,21-Oct,8,10.22,29,9.98,16,-0.013834,0.097447
603266,21-Nov,1,9.98,30,12.49,22,0.251503,1.168567
603266,21-Dec,1,12.47,31,13.44,23,0.076061,0.259926
603266,22-Jan,4,13.49,28,11.15,19,-0.170387,-0.923968
603266,22-Feb,7,11.49,28,12.41,16,0.113004,0.673847
603266,22-Mar,1,12.45,31,13.85,23,0.116036,1.014406
603266,22-Apr,1,13.83,29,13.73,19,-0.008664,0.880707
603266,22-May,5,14.15,31,14.84,19,0.080845,-0.2149
603266,22-Jun,1,15.05,30,14.97,21,0.016961,-0.416917
603266,22-Jul,1,15.01,29,15.89,21,0.061456,0.369009
603266,22-Aug,1,15.87,31,13.8,23,-0.131529,-1.150131
603266,22-Sep,1,13.88,30,13.4,21,-0.028986,0.577407
603266,22-Oct,10,13.4,31,14.09,16,0.051492,0.293454
603266,22-Nov,1,14.1,30,13.77,22,-0.022711,-1.0246
603266,22-Dec,1,14.03,30,12.4,22,-0.099492,-0.761836
603266,23-Jan,3,12.36,31,14.05,16,0.133065,0.805435
603266,23-Feb,1,14.14,28,14.03,20,-0.001424,-0.471507
603266,23-Mar,1,14.03,31,13.98,23,-0.003564,0.130124
603266,23-Apr,3,13.98,28,12.74,19,-0.088698,-0.674178
603266,23-May,4,12.58,31,13.16,20,0.032967,0.477409
603266,23-Jun,1,13.17,30,13.91,20,0.067315,0.450268
603266,23-Jul,3,13.99,31,14.15,21,0.017254,-0.143019
603266,23-Aug,1,14.1,31,13.68,23,-0.033216,0.185183
603266,23-Sep,1,13.69,28,13.85,20,0.012427,0.157017
603266,23-Oct,9,14,31,27.06,17,0.953791,8.472201
603266,23-Nov,1,24.88,30,29.7,22,0.097561,0.764367
603266,23-Dec,1,29.58,29,28.74,21,-0.032323,-0.156119
603266,24-Jan,2,29,31,19.81,22,-0.310717,-1.39781
603266,24-Feb,1,19.95,29,20.3,15,0.024735,-0.309188
603266,24-Mar,1,20.47,29,20.58,21,0.013793,-0.189349
603266,24-Apr,1,20.6,30,19.38,20,-0.058309,-0.672693
603266,24-May,6,19.42,31,18.53,20,-0.04386,-0.454004
603266,24-Jun,3,18.4,28,16.92,19,-0.078175,0.056312
603266,24-Jul,1,16.7,31,16.67,23,-0.014775,-0.200325
603266,24-Aug,1,16.6,30,14.93,22,-0.104379,-0.863771
603266,24-Sep,2,14.96,30,17.26,19,0.156062,-0.564147
603266,24-Oct,8,18.98,31,18.39,18,0.065469,0.166815
603266,24-Nov,1,18.37,29,18.78,21,0.021207,-0.114875
603266,24-Dec,2,18.7,31,16.1,22,-0.142705,-1.029771
603267,20-Jan,2,51.69,23,49.62,16,-0.032937,-0.329706
603267,20-Feb,3,44.66,28,62.61,20,0.26179,2.35686
603267,20-Mar,2,64.5,31,46.83,22,-0.252036,-1.768295
603267,20-Apr,1,46.39,30,51.99,21,0.110186,0.662179
603267,20-May,6,51.48,29,52.01,18,0.000385,-0.25912
603267,20-Jun,1,52.25,30,43.25,20,0.164411,0.795139
603267,20-Jul,1,43.2,31,54.4,23,0.257803,0.728013
603267,20-Aug,3,54.89,31,75.5,21,0.387868,2.844153
603267,20-Sep,1,74.5,30,85.15,22,0.127815,2.620955
603267,20-Oct,9,86,30,83.3,16,-0.021726,-0.178218
603267,20-Nov,2,82.55,30,94.17,21,0.130492,0.776577
603267,20-Dec,1,93.96,31,128.76,23,0.367314,2.581813
603267,21-Jan,4,131.7,29,135.08,20,0.049084,0.795177
603267,21-Feb,1,136.09,26,124.21,15,-0.080471,-1.115974
603267,21-Mar,1,122.45,31,129.73,23,0.044441,0.201447
603267,21-Apr,1,129.02,30,117,21,-0.095422,-0.898988
603267,21-May,6,118.64,31,128.71,18,0.100085,0.288045
603267,21-Jun,1,129.1,30,127.92,21,-0.006138,-0.193017
603267,21-Jul,1,128,30,158.63,22,0.240072,1.578527
603267,21-Aug,2,156.16,31,152.8,22,-0.036752,-0.711603
603267,21-Sep,1,150.69,30,151,20,-0.01178,-0.082417
603267,21-Oct,8,151,29,162,16,0.072848,0.934814
603267,21-Nov,1,164,30,185.63,22,0.145864,0.471083
603267,21-Dec,1,182.85,31,179.44,23,-0.033346,-0.652847
603267,22-Jan,4,179.44,28,162.71,19,-0.093235,-0.10202
603267,22-Feb,7,163.85,28,160.49,16,-0.013644,-0.65424
603267,22-Mar,1,160.39,31,128.46,23,-0.199576,-1.041699
603267,22-Apr,1,127.98,29,117.75,19,-0.083372,0.256942
603267,22-May,5,117.5,31,126.3,19,0.072611,-0.291282
603267,22-Jun,1,125.68,30,134.33,21,0.066961,0.011711
603267,22-Jul,1,134.48,29,119,21,-0.114122,-0.981642
603267,22-Aug,1,119,31,118.58,23,-0.003529,0.204642
603267,22-Sep,1,118.58,30,123.23,21,0.039214,1.43001
603267,22-Oct,10,122,31,114.82,16,-0.068246,-0.672908
603267,22-Nov,1,116.2,30,103.49,22,-0.098676,-1.72201
603267,22-Dec,1,103.5,30,101.16,22,-0.022514,0.136343
603267,23-Jan,3,100.73,31,104.41,16,0.032127,-0.431689
603267,23-Feb,1,103.96,28,90.03,20,-0.137726,-2.228768
603267,23-Mar,1,90.08,31,76.96,23,-0.145174,-1.162759
603267,23-Apr,3,77.49,28,70.8,19,-0.080042,-0.603432
603267,23-May,4,70.43,31,60.91,20,-0.134904,-1.29466
603267,23-Jun,1,60.82,30,65.3,20,0.072074,0.501476
603267,23-Jul,3,65.49,31,58.7,21,-0.101072,-1.350976
603267,23-Aug,1,58.66,31,60.94,23,0.03816,1.038312
603267,23-Sep,1,60.94,28,61.89,20,0.015589,0.199761
603267,23-Oct,9,62.11,31,55.1,17,-0.109711,-0.837505
603267,23-Nov,1,54.95,30,55.8,22,0.012704,-0.187317
603267,23-Dec,1,55.8,29,50.2,21,-0.100358,-1.029473
603267,24-Jan,2,50.25,31,33.45,22,-0.333665,-1.578121
603267,24-Feb,1,33.34,29,36.99,15,0.10583,0.447876
603267,24-Mar,1,37.5,29,33.91,21,-0.083266,-0.988667
603267,24-Apr,1,34.12,30,34.1,20,0.005603,0.036091
603267,24-May,6,34.67,31,35.68,20,0.057058,0.85031
603267,24-Jun,3,36.39,28,34.1,19,-0.044283,0.489364
603267,24-Jul,1,34.1,31,40.71,23,0.193842,1.423332
603267,24-Aug,1,40.65,30,32.89,22,-0.19209,-2.096374
603267,24-Sep,2,32.88,30,37.9,19,0.152326,-0.599674
603267,24-Oct,8,41.69,31,41.94,18,0.106596,0.421014
603267,24-Nov,1,42,29,42.47,21,0.012637,-0.166124
603267,24-Dec,2,42.19,31,36.23,22,-0.146927,-1.068958
603277,20-Jan,2,10.75,23,10.18,16,-0.052142,-0.489375
603277,20-Feb,3,9.16,28,9.36,20,-0.08055,-0.537897
603277,20-Mar,2,9.41,31,8.68,22,-0.072649,-0.3337
603277,20-Apr,1,8.62,30,9.41,21,0.084101,0.429021
603277,20-May,6,9.25,29,8.89,18,-0.05526,-0.725298
603277,20-Jun,1,8.89,30,10.92,20,0.228346,1.302331
603277,20-Jul,1,10.9,31,11.07,23,0.013736,-0.663857
603277,20-Aug,3,11.05,31,10.88,21,0.002636,-0.219115
603277,20-Sep,1,10.88,30,11.07,22,0.017463,1.199297
603277,20-Oct,9,11.22,30,11.07,16,0,0.094985
603277,20-Nov,2,11.07,30,14.05,21,0.269196,2.073798
603277,20-Dec,1,14.29,31,12.31,23,-0.123843,-0.774101
603277,21-Jan,4,12.15,29,11.16,20,-0.09342,-0.330315
603277,21-Feb,1,11.17,26,15.79,15,0.414875,3.789148
603277,21-Mar,1,15.7,31,15.2,23,-0.037365,-0.520428
603277,21-Apr,1,15.03,30,19.76,21,0.3,2.576214
603277,21-May,6,19.75,31,22.8,18,0.153846,0.705297
603277,21-Jun,1,23.16,30,23.25,21,0.042021,0.209445
603277,21-Jul,1,23.17,30,19.24,22,-0.172473,-1.013339
603277,21-Aug,2,19.31,31,22.38,22,0.163202,0.54017
603277,21-Sep,1,22.27,30,19.25,20,-0.139857,-1.048912
603277,21-Oct,8,19.54,29,18.53,16,-0.037403,-0.130234
603277,21-Nov,1,18.53,30,19.05,22,0.028063,-0.3067
603277,21-Dec,1,19.18,31,18.5,23,-0.002482,-0.395351
603277,22-Jan,4,18.56,28,17.96,19,-0.029189,0.580301
603277,22-Feb,7,18.09,28,19.55,16,0.08853,0.417202
603277,22-Mar,1,19.69,31,18.14,23,-0.072123,-0.211386
603277,22-Apr,1,18.16,29,18.95,19,0.044653,1.32587
603277,22-May,5,19.12,31,20.22,19,0.067019,-0.343155
603277,22-Jun,1,20.01,30,21.11,21,0.069491,0.033399
603277,22-Jul,1,21.16,29,20.13,21,-0.046423,-0.460861
603277,22-Aug,1,20.14,31,19.35,23,-0.038748,-0.168122
603277,22-Sep,1,19.35,30,16.96,21,-0.123514,-0.604337
603277,22-Oct,10,17.12,31,16.3,16,-0.038915,-0.436189
603277,22-Nov,1,16.25,30,18.32,22,0.143901,0.50501
603277,22-Dec,1,18.45,30,16.43,22,-0.103166,-0.804704
603277,23-Jan,3,16.48,31,17.26,16,0.050517,-0.206296
603277,23-Feb,1,17.26,28,20.38,20,0.180765,1.877348
603277,23-Mar,1,20.4,31,19.76,23,-0.030422,-0.115086
603277,23-Apr,3,19.74,28,19.5,19,-0.013158,-0.056786
603277,23-May,4,19.54,31,21.98,20,0.127179,1.471924
603277,23-Jun,1,21.99,30,21.84,20,0.027264,0.019313
603277,23-Jul,3,21.79,31,25.11,21,0.149725,1.20934
603277,23-Aug,1,25.18,31,25.81,23,0.027877,0.915403
603277,23-Sep,1,25.71,28,29.82,20,0.155366,2.089261
603277,23-Oct,9,29.84,31,28.1,17,-0.057679,-0.382026
603277,23-Nov,1,27.98,30,27.17,22,-0.033096,-0.700971
603277,23-Dec,1,27.12,29,26.82,21,-0.012882,0.093442
603277,24-Jan,2,26.59,31,21.34,22,-0.204325,-0.561848
603277,24-Feb,1,21.2,29,27.3,15,0.279288,2.067197
603277,24-Mar,1,27.3,29,28.45,21,0.042125,0.043976
603277,24-Apr,1,28.55,30,32.53,20,0.14341,1.564368
603277,24-May,6,32.71,31,32.1,20,-0.013219,-0.057984
603277,24-Jun,3,32.42,28,30.04,19,-0.033831,0.622914
603277,24-Jul,1,30.01,31,25.12,23,-0.163782,-1.360041
603277,24-Aug,1,25.13,30,25,22,-0.004777,0.535937
603277,24-Sep,2,24.68,30,27.72,19,0.1088,-1.013588
603277,24-Oct,8,30.38,31,24.08,18,-0.113995,-0.942421
603277,24-Nov,1,24.1,29,23.85,21,-0.009552,-0.298817
603277,24-Dec,2,23.74,31,23.17,22,-0.028511,0.030136
603278,20-Jan,2,9.52,23,8.8,16,-0.086189,-0.772441
603278,20-Feb,3,7.92,28,7.77,20,-0.117046,-0.846499
603278,20-Mar,2,7.83,31,9.75,22,0.254826,2.285186
603278,20-Apr,1,9.7,30,7.59,21,-0.221538,-2.302901
603278,20-May,6,7.58,29,7.63,18,0.00527,-0.218195
603278,20-Jun,1,7.63,30,7.51,20,0.004724,-0.471647
603278,20-Jul,1,7.51,31,8.54,23,0.13715,0.039951
603278,20-Aug,3,8.54,31,9.18,21,0.074941,0.355836
603278,20-Sep,1,9.22,30,8.4,22,-0.084967,-0.120302
603278,20-Oct,9,8.5,30,8.02,16,-0.045238,-0.47388
603278,20-Nov,2,8.08,30,8.57,21,0.068579,0.197539
603278,20-Dec,1,8.58,31,8.07,23,-0.058343,-0.326561
603278,21-Jan,4,8.08,29,7.59,20,-0.059479,-0.06225
603278,21-Feb,1,7.55,26,7.79,15,0.02635,-0.058188
603278,21-Mar,1,7.79,31,7.89,23,0.012837,-0.077434
603278,21-Apr,1,8.61,30,8.75,21,0.108999,0.897585
603278,21-May,6,8.75,31,8.65,18,-0.011428,-0.577434
603278,21-Jun,1,8.67,30,8.28,21,-0.029887,-0.391486
603278,21-Jul,1,8.28,30,8.79,22,0.061594,0.457216
603278,21-Aug,2,8.76,31,9.94,22,0.130831,0.337518
603278,21-Sep,1,9.94,30,9.27,20,-0.067404,-0.502167
603278,21-Oct,8,9.1,29,8.34,16,-0.100324,-0.738065
603278,21-Nov,1,8.39,30,10.67,22,0.279377,1.352606
603278,21-Dec,1,10.62,31,12.05,23,0.129334,0.704378
603278,22-Jan,4,12,28,10.5,19,-0.128631,-0.479116
603278,22-Feb,7,10.71,28,9.72,16,-0.074286,-1.290159
603278,22-Mar,1,9.72,31,9.87,23,0.015432,0.359005
603278,22-Apr,1,9.74,29,8.07,19,-0.182371,-0.569637
603278,22-May,5,8.02,31,8.18,19,0.013631,-0.8384
603278,22-Jun,1,8.18,30,8.33,21,0.018337,-0.405121
603278,22-Jul,1,8.47,29,8.42,21,0.010804,-0.020636
603278,22-Aug,1,8.46,31,8.17,23,-0.029691,-0.072261
603278,22-Sep,1,8.17,30,7.4,21,-0.094247,-0.238455
603278,22-Oct,10,7.4,31,7.24,16,-0.021622,-0.296623
603278,22-Nov,1,7.28,30,7.64,22,0.055249,-0.308875
603278,22-Dec,1,7.7,30,6.88,22,-0.099476,-0.761649
603278,23-Jan,3,6.88,31,7.5,16,0.090116,0.27904
603278,23-Feb,1,7.5,28,8.11,20,0.081333,0.59543
603278,23-Mar,1,8.12,31,8.28,23,0.020962,0.354044
603278,23-Apr,3,8.4,28,7.76,19,-0.062802,-0.462529
603278,23-May,4,7.99,31,9.34,20,0.203608,2.278719
603278,23-Jun,1,9.3,30,11.15,20,0.19379,1.811161
603278,23-Jul,3,11.39,31,11.82,21,0.06009,0.294282
603278,23-Aug,1,11.82,31,11.51,23,-0.026227,0.26872
603278,23-Sep,1,11.62,28,11.04,20,-0.040834,-0.562963
603278,23-Oct,9,10.98,31,11.04,17,0,0.122885
603278,23-Nov,1,11.11,30,13.41,22,0.214674,2.077807
603278,23-Dec,1,13.6,29,12.6,21,-0.060403,-0.516577
603278,24-Jan,2,12.61,31,8.98,22,-0.287302,-1.21383
603278,24-Feb,1,8.97,29,9.57,15,0.065701,0.073251
603278,24-Mar,1,9.65,29,10.64,21,0.111808,0.617842
603278,24-Apr,1,10.67,30,9.18,20,-0.137218,-1.547792
603278,24-May,6,9.31,31,8,20,-0.12854,-1.548449
603278,24-Jun,3,8.03,28,6.21,19,-0.22375,-1.80376
603278,24-Jul,1,6.21,31,5.95,23,-0.035344,-0.360413
603278,24-Aug,1,6.55,30,5.25,22,-0.117647,-1.050226
603278,24-Sep,2,5.29,30,6.35,19,0.209524,-0.055746
603278,24-Oct,8,6.99,31,6.6,18,0.03937,0.005502
603278,24-Nov,1,6.65,29,7.9,21,0.19697,0.936208
603278,24-Dec,2,8.69,31,7.59,22,-0.03924,-0.069446
603279,20-Jan,2,21.5,23,24.15,16,0.130618,1.030086
603279,20-Feb,3,21.74,28,24.43,20,0.011594,0.241254
603279,20-Mar,2,24.63,31,21.14,22,-0.13467,-0.829694
603279,20-Apr,1,21.14,30,20.69,21,-0.021287,-0.512979
603279,20-May,6,20.6,29,21.33,18,0.030933,-0.003197
603279,20-Jun,1,21.41,30,20.49,20,-0.011711,-0.602025
603279,20-Jul,1,20.59,31,20.61,23,0.005857,-0.708789
603279,20-Aug,3,20.68,31,21.61,21,0.04852,0.145743
603279,20-Sep,1,21.62,30,20.7,22,-0.04211,0.431822
603279,20-Oct,9,20.8,30,24.31,16,0.174396,2.288006
603279,20-Nov,2,24.38,30,21.19,21,-0.128342,-1.644153
603279,20-Dec,1,21.17,31,18.38,23,-0.13261,-0.834003
603279,21-Jan,4,18.29,29,16.77,20,-0.087595,-0.284309
603279,21-Feb,1,16.73,26,19.05,15,0.135957,1.027186
